state,district,pincode,bio_age_5_17,bio_age_17_
Tamil Nadu,Tiruvannamalai,606905,1156,873
Tamil Nadu,Tiruvannamalai,606906,446,364
Tamil Nadu,Tiruvannamalai,606907,1359,931
Tamil Nadu,Tiruvannamalai,606908,656,624
Tamil Nadu,Tiruvannamalai,631701,741,447
Tamil Nadu,Tiruvannamalai,631702,1047,709
Tamil Nadu,Tiruvannamalai,632102,1191,534
Tamil Nadu,Tiruvannamalai,632301,1926,1319
Tamil Nadu,Tiruvannamalai,632311,855,597
Tamil Nadu,Tiruvannamalai,632312,324,245
Tamil Nadu,Tiruvannamalai,632313,771,735
Tamil Nadu,Tiruvannamalai,632314,712,454
Tamil Nadu,Tiruvannamalai,632315,1364,883
Tamil Nadu,Tiruvannamalai,632316,1533,926
Tamil Nadu,Tiruvannamalai,632317,1995,1332
Tamil Nadu,Tiruvannamalai,632318,43,9
Tamil Nadu,Tiruvannamalai,632319,2,2
Tamil Nadu,Tiruvannamalai,632326,441,473
Tamil Nadu,Tiruvannamalai,632506,10,9
Tamil Nadu,Tiruvannamalai,632511,818,371
Tamil Nadu,Tiruvannamalai,632512,358,156
Tamil Nadu,Tiruvannamalai,632518,164,98
Tamil Nadu,Tiruvannamalai,635655,0,1
Tamil Nadu,Tiruvannamalai,635703,1887,1784
Tamil Nadu,Tiruvarur,614019,0,3
Tamil Nadu,Tuticorin,628102,0,1
Tamil Nadu,Tuticorin,628209,0,1
Tamil Nadu,Tuticorin,628501,0,2
Tamil Nadu,Tuticorin,628712,1,0
Tamil Nadu,Tuticorin,628716,0,1
Tamil Nadu,Vellore,517401,10,7
Tamil Nadu,Vellore,604407,71,36
Tamil Nadu,Vellore,631001,499,465
Tamil Nadu,Vellore,631002,1213,1163
Tamil Nadu,Vellore,631003,1810,1361
Tamil Nadu,Vellore,631004,397,356
Tamil Nadu,Vellore,631005,181,99
Tamil Nadu,Vellore,631006,7,0
Tamil Nadu,Vellore,631051,1206,1033
Tamil Nadu,Vellore,631052,1343,2152
Tamil Nadu,Vellore,631101,527,482
Tamil Nadu,Vellore,631102,1597,1822
Tamil Nadu,Vellore,631151,652,515
Tamil Nadu,Vellore,631152,8,0
Tamil Nadu,Vellore,632001,4185,3125
Tamil Nadu,Vellore,632002,2623,2130
Tamil Nadu,Vellore,632004,979,818
Tamil Nadu,Vellore,632006,1786,1465
Tamil Nadu,Vellore,632007,1584,1159
Tamil Nadu,Vellore,632008,502,373
Tamil Nadu,Vellore,632009,2164,1752
Tamil Nadu,Vellore,632010,322,223
Tamil Nadu,Vellore,632011,517,498
Tamil Nadu,Vellore,632012,1151,859
Tamil Nadu,Vellore,632013,795,508
Tamil Nadu,Vellore,632014,303,159
Tamil Nadu,Vellore,632055,347,275
Tamil Nadu,Vellore,632057,285,196
Tamil Nadu,Vellore,632058,253,166
Tamil Nadu,Vellore,632059,304,222
Tamil Nadu,Vellore,632101,923,935
Tamil Nadu,Vellore,632102,382,395
Tamil Nadu,Vellore,632103,1243,1233
Tamil Nadu,Vellore,632104,754,790
Tamil Nadu,Vellore,632105,931,645
Tamil Nadu,Vellore,632106,518,500
Tamil Nadu,Vellore,632107,643,606
Tamil Nadu,Vellore,632113,606,501
Tamil Nadu,Vellore,632114,499,453
Tamil Nadu,Vellore,632201,330,268
Tamil Nadu,Vellore,632202,1453,1112
Tamil Nadu,Vellore,632203,210,112
Tamil Nadu,Vellore,632204,681,410
Tamil Nadu,Vellore,632209,590,387
Tamil Nadu,Vellore,632311,227,160
Tamil Nadu,Vellore,632312,245,254
Tamil Nadu,Vellore,632318,391,253
Tamil Nadu,Vellore,632319,341,391
Tamil Nadu,Vellore,632401,974,852
Tamil Nadu,Vellore,632403,278,263
Tamil Nadu,Vellore,632404,890,639
Tamil Nadu,Vellore,632405,395,386
Tamil Nadu,Vellore,632406,126,94
Tamil Nadu,Vellore,632501,1181,1078
Tamil Nadu,Vellore,632502,665,647
Tamil Nadu,Vellore,632503,1453,1368
Tamil Nadu,Vellore,632504,242,258
Tamil Nadu,Vellore,632505,925,1010
Tamil Nadu,Vellore,632506,1208,1049
Tamil Nadu,Vellore,632507,501,522
Tamil Nadu,Vellore,632508,1173,1387
Tamil Nadu,Vellore,632509,1204,1131
Tamil Nadu,Vellore,632510,786,628
Tamil Nadu,Vellore,632511,80,109
Tamil Nadu,Vellore,632512,650,949
Tamil Nadu,Vellore,632513,1928,1694
Tamil Nadu,Vellore,632514,473,497
Tamil Nadu,Vellore,632515,418,473
Tamil Nadu,Vellore,632516,275,313
Tamil Nadu,Vellore,632517,644,656
Tamil Nadu,Vellore,632518,330,281
Tamil Nadu,Vellore,632519,345,451
Tamil Nadu,Vellore,632520,463,438
Tamil Nadu,Vellore,632521,418,500
Tamil Nadu,Vellore,632531,669,639
Tamil Nadu,Vellore,632601,1514,1695
Tamil Nadu,Vellore,632602,2880,3100
Tamil Nadu,Vellore,632603,630,560
Tamil Nadu,Vellore,632604,16,14
Tamil Nadu,Vellore,635601,1523,2018
Tamil Nadu,Vellore,635602,1488,1885
Tamil Nadu,Vellore,635651,1591,1450
Tamil Nadu,Vellore,635652,945,1289
Tamil Nadu,Vellore,635653,1727,1661
Tamil Nadu,Vellore,635654,561,625
Tamil Nadu,Vellore,635655,642,645
Tamil Nadu,Vellore,635701,538,751
Tamil Nadu,Vellore,635702,685,633
Tamil Nadu,Vellore,635710,428,513
Tamil Nadu,Vellore,635751,3014,2827
Tamil Nadu,Vellore,635752,1013,1057
Tamil Nadu,Vellore,635754,1165,1128
Tamil Nadu,Vellore,635801,1029,948
Tamil Nadu,Vellore,635802,2690,3655
Tamil Nadu,Vellore,635803,1110,999
Tamil Nadu,Vellore,635804,711,660
Tamil Nadu,Vellore,635805,852,685
Tamil Nadu,Vellore,635806,554,500
Tamil Nadu,Vellore,635807,323,377
Tamil Nadu,Vellore,635808,832,701
Tamil Nadu,Vellore,635809,1219,1210
Tamil Nadu,Vellore,635810,4476,1907
Tamil Nadu,Vellore,635811,917,1072
Tamil Nadu,Vellore,635812,154,218
Tamil Nadu,Vellore,635813,415,453
Tamil Nadu,Vellore,635814,618,730
Tamil Nadu,Vellore,635815,416,373
Tamil Nadu,Vellore,635851,1606,1425
Tamil Nadu,Vellore,635852,984,1055
Tamil Nadu,Vellore,635853,739,663
Tamil Nadu,Vellore,635854,1032,1060
Tamil Nadu,Vellore,635901,802,1004
Tamil Nadu,Villupuram,604001,2757,1050
Tamil Nadu,Villupuram,604101,461,125
Tamil Nadu,Villupuram,604102,1077,296
Tamil Nadu,Villupuram,604151,874,324
Tamil Nadu,Villupuram,604152,695,270
Tamil Nadu,Villupuram,604153,583,167
Tamil Nadu,Villupuram,604154,586,126
Tamil Nadu,Villupuram,604201,1336,335
Tamil Nadu,Villupuram,604202,1414,692
Tamil Nadu,Villupuram,604203,543,246
Tamil Nadu,Villupuram,604204,1297,406
Tamil Nadu,Villupuram,604205,1064,440
Tamil Nadu,Villupuram,604206,820,285
Tamil Nadu,Villupuram,604207,956,314
Tamil Nadu,Villupuram,604208,765,237
Tamil Nadu,Villupuram,604210,472,201
Tamil Nadu,Villupuram,604301,968,333
Tamil Nadu,Villupuram,604302,739,273
Tamil Nadu,Villupuram,604303,2158,700
Tamil Nadu,Villupuram,604304,1005,260
Tamil Nadu,Villupuram,604305,79,30
Tamil Nadu,Villupuram,604306,567,249
Tamil Nadu,Villupuram,604307,540,182
Tamil Nadu,Villupuram,605006,4,4
Tamil Nadu,Villupuram,605014,374,143
Tamil Nadu,Villupuram,605101,196,103
Tamil Nadu,Villupuram,605102,583,179
Tamil Nadu,Villupuram,605103,1268,492
Tamil Nadu,Villupuram,605104,1118,454
Tamil Nadu,Villupuram,605105,986,325
Tamil Nadu,Villupuram,605106,469,225
Tamil Nadu,Villupuram,605107,333,175
Tamil Nadu,Villupuram,605108,1419,556
Tamil Nadu,Villupuram,605109,749,212
Tamil Nadu,Villupuram,605110,17,5
Tamil Nadu,Villupuram,605111,686,296
Tamil Nadu,Villupuram,605201,902,357
Tamil Nadu,Villupuram,605202,682,202
Tamil Nadu,Villupuram,605203,975,242
Tamil Nadu,Villupuram,605301,959,301
Tamil Nadu,Villupuram,605302,456,149
Tamil Nadu,Villupuram,605401,991,424
Tamil Nadu,Villupuram,605402,1291,470
Tamil Nadu,Villupuram,605403,4,8
Tamil Nadu,Villupuram,605501,898,295
Tamil Nadu,Villupuram,605502,194,70
Tamil Nadu,Villupuram,605601,1223,340
Tamil Nadu,Villupuram,605602,2779,1515
Tamil Nadu,Villupuram,605651,722,269
Tamil Nadu,Villupuram,605652,1459,501
Tamil Nadu,Villupuram,605701,1491,541
Tamil Nadu,Villupuram,605702,1170,455
Tamil Nadu,Villupuram,605751,917,678
Tamil Nadu,Villupuram,605752,684,419
Tamil Nadu,Villupuram,605754,849,299
Tamil Nadu,Villupuram,605755,1111,595
Tamil Nadu,Villupuram,605756,247,180
Tamil Nadu,Villupuram,605757,429,264
Tamil Nadu,Villupuram,605758,465,283
Tamil Nadu,Villupuram,605759,458,361
Tamil Nadu,Villupuram,605766,847,496
Tamil Nadu,Villupuram,605801,1133,447
Tamil Nadu,Villupuram,605802,1102,365
Tamil Nadu,Villupuram,605803,1261,706
Tamil Nadu,Villupuram,606102,1518,677
Tamil Nadu,Villupuram,606104,266,145
Tamil Nadu,Villupuram,606107,1468,900
Tamil Nadu,Villupuram,606115,331,225
Tamil Nadu,Villupuram,606201,2532,1037
Tamil Nadu,Villupuram,606202,1426,829
Tamil Nadu,Villupuram,606203,755,461
Tamil Nadu,Villupuram,606204,1193,391
Tamil Nadu,Villupuram,606205,1832,771
Tamil Nadu,Villupuram,606206,2142,842
Tamil Nadu,Villupuram,606207,3568,1550
Tamil Nadu,Villupuram,606208,817,331
Tamil Nadu,Villupuram,606213,1023,465
Tamil Nadu,Villupuram,606301,1183,470
Tamil Nadu,Villupuram,606302,1,0
Tamil Nadu,Villupuram,606305,565,278
Tamil Nadu,Villupuram,606401,2286,1036
Tamil Nadu,Villupuram,606402,1353,661
Tamil Nadu,Villupuram,606754,29,14
Tamil Nadu,Villupuram,607101,194,72
Tamil Nadu,Villupuram,607104,100,23
Tamil Nadu,Villupuram,607107,712,268
Tamil Nadu,Villupuram,607109,28,3
Tamil Nadu,Villupuram,607201,698,450
Tamil Nadu,Villupuram,607202,591,255
Tamil Nadu,Villupuram,607203,1063,425
Tamil Nadu,Villupuram,607204,1591,518
Tamil Nadu,Villupuram,607209,918,292
Tamil Nadu,Villupuram,607402,32,19
Tamil Nadu,Villupuram,607805,26,13
Tamil Nadu,Viluppuram,604001,684,1657
Tamil Nadu,Viluppuram,604101,131,245
Tamil Nadu,Viluppuram,604102,243,862
Tamil Nadu,Viluppuram,604151,320,696
Tamil Nadu,Viluppuram,604152,290,527
Tamil Nadu,Viluppuram,604153,203,338
Tamil Nadu,Viluppuram,604154,81,271
Tamil Nadu,Viluppuram,604201,392,782
Tamil Nadu,Viluppuram,604202,310,1082
Tamil Nadu,Viluppuram,604203,127,445
Tamil Nadu,Viluppuram,604204,295,782
Tamil Nadu,Viluppuram,604205,247,617
Tamil Nadu,Viluppuram,604206,316,582
Tamil Nadu,Viluppuram,604207,382,623
Tamil Nadu,Viluppuram,604208,192,404
Tamil Nadu,Viluppuram,604210,101,472
Tamil Nadu,Viluppuram,604301,465,1023
Tamil Nadu,Viluppuram,604302,202,487
Tamil Nadu,Viluppuram,604303,578,2062
Tamil Nadu,Viluppuram,604304,224,737
Tamil Nadu,Viluppuram,604305,28,47
Tamil Nadu,Viluppuram,604306,136,496
Tamil Nadu,Viluppuram,604307,228,417
Tamil Nadu,Viluppuram,605014,42,210
Tamil Nadu,Viluppuram,605101,12,36
Tamil Nadu,Viluppuram,605102,73,476
Tamil Nadu,Viluppuram,605103,233,1033
Tamil Nadu,Viluppuram,605104,209,694
Tamil Nadu,Viluppuram,605105,143,755
Tamil Nadu,Viluppuram,605106,51,353
Tamil Nadu,Viluppuram,605107,41,221
Tamil Nadu,Viluppuram,605108,169,1113
Tamil Nadu,Viluppuram,605109,152,579
Tamil Nadu,Viluppuram,605110,1,17
Tamil Nadu,Viluppuram,605111,76,371
Tamil Nadu,Viluppuram,605201,304,567
Tamil Nadu,Viluppuram,605202,205,444
Tamil Nadu,Viluppuram,605203,218,747
Tamil Nadu,Viluppuram,605301,256,698
Tamil Nadu,Viluppuram,605302,128,299
Tamil Nadu,Viluppuram,605401,245,689
Tamil Nadu,Viluppuram,605402,441,1325
Tamil Nadu,Viluppuram,605501,184,968
Tamil Nadu,Viluppuram,605502,27,117
Tamil Nadu,Viluppuram,605601,266,812
Tamil Nadu,Viluppuram,605602,420,1600
Tamil Nadu,Viluppuram,605651,175,529
Tamil Nadu,Viluppuram,605652,320,1071
Tamil Nadu,Viluppuram,605701,282,1182
Tamil Nadu,Viluppuram,605702,293,713
Tamil Nadu,Viluppuram,605751,253,1153
Tamil Nadu,Viluppuram,605752,120,690
Tamil Nadu,Viluppuram,605754,491,622
Tamil Nadu,Viluppuram,605755,293,1147
Tamil Nadu,Viluppuram,605756,44,191
Tamil Nadu,Viluppuram,605757,61,247
Tamil Nadu,Viluppuram,605758,142,479
Tamil Nadu,Viluppuram,605759,81,299
Tamil Nadu,Viluppuram,605766,182,1029
Tamil Nadu,Viluppuram,605801,406,688
Tamil Nadu,Viluppuram,605802,571,641
Tamil Nadu,Viluppuram,605803,250,956
Tamil Nadu,Viluppuram,606102,650,1558
Tamil Nadu,Viluppuram,606104,50,97
Tamil Nadu,Viluppuram,606107,369,1240
Tamil Nadu,Viluppuram,606115,78,201
Tamil Nadu,Viluppuram,606201,687,1350
Tamil Nadu,Viluppuram,606202,262,1109
Tamil Nadu,Viluppuram,606203,256,1047
Tamil Nadu,Viluppuram,606204,231,711
Tamil Nadu,Viluppuram,606205,801,1438
Tamil Nadu,Viluppuram,606206,684,1251
Tamil Nadu,Viluppuram,606207,780,2087
Tamil Nadu,Viluppuram,606208,186,475
Tamil Nadu,Viluppuram,606213,326,1010
Tamil Nadu,Viluppuram,606301,316,515
Tamil Nadu,Viluppuram,606305,146,433
Tamil Nadu,Viluppuram,606401,492,1284
Tamil Nadu,Viluppuram,606402,303,872
Tamil Nadu,Viluppuram,606754,17,36
Tamil Nadu,Viluppuram,607101,33,127
Tamil Nadu,Viluppuram,607104,14,83
Tamil Nadu,Viluppuram,607107,193,651
Tamil Nadu,Viluppuram,607109,0,2
Tamil Nadu,Viluppuram,607201,323,795
Tamil Nadu,Viluppuram,607202,128,332
Tamil Nadu,Viluppuram,607203,272,930
Tamil Nadu,Viluppuram,607204,443,1166
Tamil Nadu,Viluppuram,607209,330,788
Tamil Nadu,Viluppuram,607402,3,34
Tamil Nadu,Viluppuram,607805,2,19
Tamil Nadu,Virudhunagar,623603,1,0
Tamil Nadu,Virudhunagar,623605,27,53
Tamil Nadu,Virudhunagar,623608,39,44
Tamil Nadu,Virudhunagar,625703,3,7
Tamil Nadu,Virudhunagar,626001,4444,4539
Tamil Nadu,Virudhunagar,626002,51,53
Tamil Nadu,Virudhunagar,626003,871,797
Tamil Nadu,Virudhunagar,626004,766,782
Tamil Nadu,Virudhunagar,626005,771,682
Tamil Nadu,Virudhunagar,626101,4060,2995
Tamil Nadu,Virudhunagar,626102,1075,765
Tamil Nadu,Virudhunagar,626103,804,727
Tamil Nadu,Virudhunagar,626104,441,1115
Tamil Nadu,Virudhunagar,626105,410,333
Tamil Nadu,Virudhunagar,626106,2483,3346
Tamil Nadu,Virudhunagar,626107,150,244
Tamil Nadu,Virudhunagar,626108,486,539
Tamil Nadu,Virudhunagar,626109,567,703
Tamil Nadu,Virudhunagar,626110,427,523
Tamil Nadu,Virudhunagar,626111,892,553
Tamil Nadu,Virudhunagar,626112,848,650
Tamil Nadu,Virudhunagar,626113,587,352
Tamil Nadu,Virudhunagar,626114,604,567
Tamil Nadu,Virudhunagar,626115,6,0
Tamil Nadu,Virudhunagar,626116,211,349
Tamil Nadu,Virudhunagar,626117,3849,3125
Tamil Nadu,Virudhunagar,626118,428,383
Tamil Nadu,Virudhunagar,626119,429,290
Tamil Nadu,Virudhunagar,626121,1369,773
Tamil Nadu,Virudhunagar,626122,456,260
Tamil Nadu,Virudhunagar,626123,1844,2318
Tamil Nadu,Virudhunagar,626124,2241,2634
Tamil Nadu,Virudhunagar,626125,2847,3328
Tamil Nadu,Virudhunagar,626126,369,464
Tamil Nadu,Virudhunagar,626127,661,530
Tamil Nadu,Virudhunagar,626128,572,722
Tamil Nadu,Virudhunagar,626129,1527,1245
Tamil Nadu,Virudhunagar,626130,2620,3072
Tamil Nadu,Virudhunagar,626131,1074,1014
Tamil Nadu,Virudhunagar,626132,436,603
Tamil Nadu,Virudhunagar,626133,715,776
Tamil Nadu,Virudhunagar,626134,230,234
Tamil Nadu,Virudhunagar,626135,10,9
Tamil Nadu,Virudhunagar,626136,647,492
Tamil Nadu,Virudhunagar,626137,499,490
Tamil Nadu,Virudhunagar,626138,879,831
Tamil Nadu,Virudhunagar,626139,307,258
Tamil Nadu,Virudhunagar,626140,333,325
Tamil Nadu,Virudhunagar,626141,483,570
Tamil Nadu,Virudhunagar,626142,849,644
Tamil Nadu,Virudhunagar,626144,1,0
Tamil Nadu,Virudhunagar,626145,6,24
Tamil Nadu,Virudhunagar,626149,859,2325
Tamil Nadu,Virudhunagar,626154,9,13
Tamil Nadu,Virudhunagar,626159,0,1
Tamil Nadu,Virudhunagar,626188,227,134
Tamil Nadu,Virudhunagar,626189,4123,4876
Tamil Nadu,Virudhunagar,626201,673,754
Tamil Nadu,Virudhunagar,626202,655,509
Tamil Nadu,Virudhunagar,626203,3605,3304
Tamil Nadu,Virudhunagar,626204,952,975
Tamil Nadu,Virudhunagar,626205,488,528
Tamil Nadu,Virudhunagar,626607,688,791
Tamil Nadu,Virudhunagar,626612,381,579
Tamil Nadu,Virudhunagar,627713,40,56
Tamil Nadu,Virudhunagar,630606,18,11
Tamil Nadu,Virudhunagar,630610,115,109
Tamil Nadu,Virudhunagar,630611,227,432
Telangana,Adilabad,504001,4662,3831
Telangana,Adilabad,504002,12,18
Telangana,Adilabad,504101,523,373
Telangana,Adilabad,504102,1171,944
Telangana,Adilabad,504103,1861,1097
Telangana,Adilabad,504104,550,409
Telangana,Adilabad,504105,321,213
Telangana,Adilabad,504106,1546,720
Telangana,Adilabad,504109,728,251
Telangana,Adilabad,504110,666,935
Telangana,Adilabad,504201,1096,554
Telangana,Adilabad,504202,952,856
Telangana,Adilabad,504203,826,481
Telangana,Adilabad,504204,517,442
Telangana,Adilabad,504205,642,313
Telangana,Adilabad,504206,383,152
Telangana,Adilabad,504207,411,181
Telangana,Adilabad,504208,1804,623
Telangana,Adilabad,504209,240,83
Telangana,Adilabad,504214,623,1165
Telangana,Adilabad,504215,871,285
Telangana,Adilabad,504216,685,520
Telangana,Adilabad,504218,126,31
Telangana,Adilabad,504219,566,476
Telangana,Adilabad,504220,25,8
Telangana,Adilabad,504231,874,407
Telangana,Adilabad,504251,1330,670
Telangana,Adilabad,504272,422,133
Telangana,Adilabad,504273,841,367
Telangana,Adilabad,504292,400,205
Telangana,Adilabad,504293,1289,921
Telangana,Adilabad,504294,327,390
Telangana,Adilabad,504295,553,252
Telangana,Adilabad,504296,1716,616
Telangana,Adilabad,504299,2122,1847
Telangana,Adilabad,504301,476,186
Telangana,Adilabad,504302,715,213
Telangana,Adilabad,504303,449,158
Telangana,Adilabad,504304,1336,1438
Telangana,Adilabad,504306,464,330
Telangana,Adilabad,504307,1324,1770
Telangana,Adilabad,504308,830,1157
Telangana,Adilabad,504309,1538,2090
Telangana,Adilabad,504310,580,522
Telangana,Adilabad,504311,1937,2037
Telangana,Adilabad,504312,1104,1482
Telangana,Adilabad,504313,539,236
Telangana,Adilabad,504323,607,838
Telangana,Adilabad,504346,1343,2134
Telangana,Bhadradri Kothagudem,504293,5,0
Telangana,Bhadradri Kothagudem,507002,1,0
Telangana,Bhadradri Kothagudem,507101,2079,1470
Telangana,Bhadradri Kothagudem,507103,42,13
Telangana,Bhadradri Kothagudem,507111,425,384
Telangana,Bhadradri Kothagudem,507114,11,22
Telangana,Bhadradri Kothagudem,507115,1495,1155
Telangana,Bhadradri Kothagudem,507116,469,307
Telangana,Bhadradri Kothagudem,507117,1075,1213
Telangana,Bhadradri Kothagudem,507118,307,179
Telangana,Bhadradri Kothagudem,507120,506,403
Telangana,Bhadradri Kothagudem,507122,47,82
Telangana,Bhadradri Kothagudem,507123,1363,1173
Telangana,Bhadradri Kothagudem,507124,547,362
Telangana,Bhadradri Kothagudem,507125,81,52
Telangana,Bhadradri Kothagudem,507128,418,192
Telangana,Bhadradri Kothagudem,507129,44,11
Telangana,Bhadradri Kothagudem,507133,239,339
Telangana,Bhadradri Kothagudem,507137,670,568
Telangana,Bhadradri Kothagudem,507140,229,287
Telangana,Bhadradri Kothagudem,507154,50,22
Telangana,Bhadradri Kothagudem,507166,657,496
Telangana,Bhadradri Kothagudem,507301,495,464
Telangana,Bhadradri Kothagudem,507303,36,11
Telangana,Bhadradri Kothagudem,507306,451,317
Telangana,Bhadradri Kothagudem,507316,139,199
Telangana,Bhadradri Kothagudem,533351,1,0
Telangana,Hanumakonda,505101,51,354
Telangana,Hanumakonda,505102,273,1245
Telangana,Hanumakonda,505122,5,119
Telangana,Hanumakonda,505471,15,42
Telangana,Hanumakonda,505476,22,43
Telangana,Hanumakonda,505480,5,3
Telangana,Hanumakonda,505497,9,35
Telangana,Hanumakonda,505498,7,4
Telangana,Hanumakonda,506001,499,2094
Telangana,Hanumakonda,506003,197,609
Telangana,Hanumakonda,506004,51,121
Telangana,Hanumakonda,506005,0,2
Telangana,Hanumakonda,506006,30,109
Telangana,Hanumakonda,506009,69,240
Telangana,Hanumakonda,506011,6,11
Telangana,Hanumakonda,506015,87,338
Telangana,Hanumakonda,506142,122,473
Telangana,Hanumakonda,506143,9,19
Telangana,Hanumakonda,506144,0,1
Telangana,Hanumakonda,506145,3,25
Telangana,Hanumakonda,506151,16,95
Telangana,Hanumakonda,506164,39,104
Telangana,Hanumakonda,506170,0,1
Telangana,Hanumakonda,506310,52,125
Telangana,Hanumakonda,506313,12,31
Telangana,Hanumakonda,506319,26,61
Telangana,Hanumakonda,506342,47,203
Telangana,Hanumakonda,506349,5,28
Telangana,Hanumakonda,506370,113,374
Telangana,Hanumakonda,506371,43,205
Telangana,Hanumakonda,506391,18,72
Telangana,Hyderabad,500001,3253,2043
Telangana,Hyderabad,500002,3631,2664
Telangana,Hyderabad,500003,3569,2539
Telangana,Hyderabad,500004,2176,1274
Telangana,Hyderabad,500005,5558,3894
Telangana,Hyderabad,500006,5171,3391
Telangana,Hyderabad,500007,757,589
Telangana,Hyderabad,500008,8201,5498
Telangana,Hyderabad,500009,1214,975
Telangana,Hyderabad,500010,2278,1557
Telangana,Hyderabad,500011,2554,1852
Telangana,Hyderabad,500012,2595,1730
Telangana,Hyderabad,500013,6089,4411
Telangana,Hyderabad,500014,11,4
Telangana,Hyderabad,500015,2067,1543
Telangana,Hyderabad,500016,1317,1034
Telangana,Hyderabad,500017,2098,1420
Telangana,Hyderabad,500018,2518,1745
Telangana,Hyderabad,500020,5182,3011
Telangana,Hyderabad,500023,4813,3291
Telangana,Hyderabad,500024,2304,1941
Telangana,Hyderabad,500025,376,372
Telangana,Hyderabad,500026,1661,1200
Telangana,Hyderabad,500027,1526,1281
Telangana,Hyderabad,500028,5625,3493
Telangana,Hyderabad,500029,1583,1252
Telangana,Hyderabad,500031,78,52
Telangana,Hyderabad,500033,559,614
Telangana,Hyderabad,500034,2025,1371
Telangana,Hyderabad,500036,2897,2961
Telangana,Hyderabad,500038,840,636
Telangana,Hyderabad,500040,1792,1230
Telangana,Hyderabad,500041,7,4
Telangana,Hyderabad,500042,499,325
Telangana,Hyderabad,500043,4,1
Telangana,Hyderabad,500044,1700,1482
Telangana,Hyderabad,500045,2945,1830
Telangana,Hyderabad,500047,23,12
Telangana,Hyderabad,500049,1513,1139
Telangana,Hyderabad,500050,539,356
Telangana,Hyderabad,500053,8598,6121
Telangana,Hyderabad,500054,1929,1340
Telangana,Hyderabad,500055,259,258
Telangana,Hyderabad,500056,1329,850
Telangana,Hyderabad,500057,484,327
Telangana,Hyderabad,500058,782,569
Telangana,Hyderabad,500059,4563,4052
Telangana,Hyderabad,500060,2,1
Telangana,Hyderabad,500061,3131,2334
Telangana,Hyderabad,500062,2658,1724
Telangana,Hyderabad,500063,20,11
Telangana,Hyderabad,500064,5721,4069
Telangana,Hyderabad,500065,1381,1003
Telangana,Hyderabad,500067,1339,492
Telangana,Hyderabad,500069,16,4
Telangana,Hyderabad,500071,3,2
Telangana,Hyderabad,500072,2588,1763
Telangana,Hyderabad,500073,534,381
Telangana,Hyderabad,500078,57,48
Telangana,Hyderabad,500080,1340,1059
Telangana,Hyderabad,500081,105,143
Telangana,Hyderabad,500082,795,634
Telangana,Hyderabad,500085,184,175
Telangana,Hyderabad,500087,104,74
Telangana,Hyderabad,500088,10,11
Telangana,Hyderabad,500091,298,166
Telangana,Hyderabad,500093,1,0
Telangana,Hyderabad,500094,900,855
Telangana,Hyderabad,500095,194,201
Telangana,Hyderabad,500096,545,428
Telangana,Hyderabad,500103,3,5
Telangana,Hyderabad,500110,0,3
Telangana,Jagitial,504105,1,0
Telangana,Jagitial,504106,25,4
Telangana,Jagitial,504110,1,0
Telangana,Jagitial,504293,1,0
Telangana,Jagitial,504310,3,1
Telangana,Jagitial,505306,157,134
Telangana,Jagitial,505325,624,349
Telangana,Jagitial,505326,579,439
Telangana,Jagitial,505327,629,477
Telangana,Jagitial,505330,54,28
Telangana,Jagitial,505331,332,162
Telangana,Jagitial,505415,8,6
Telangana,Jagitial,505416,19,31
Telangana,Jagitial,505425,338,229
Telangana,Jagitial,505450,170,86
Telangana,Jagitial,505452,398,172
Telangana,Jagitial,505453,280,204
Telangana,Jagitial,505454,494,237
Telangana,Jagitial,505455,219,149
Telangana,Jagitial,505460,739,314
Telangana,Jagitial,505462,141,146
Telangana,Jagitial,505501,306,150
Telangana,Jagitial,505526,340,273
Telangana,Jagitial,505529,371,178
Telangana,Jagitial,505531,19,14
Telangana,Jagitial,505532,386,328
Telangana,Jangaon,506143,0,2
Telangana,Jangaon,506222,32,38
Telangana,Jangaon,506244,7,13
Telangana,Jangaon,506252,40,56
Telangana,Jangaon,506302,11,11
Telangana,Jangaon,506316,18,17
Telangana,Jangaon,506317,20,15
Telangana,Jangoan,506143,400,426
Telangana,Jangoan,506144,121,106
Telangana,Jangoan,506145,282,351
Telangana,Jangoan,506167,911,662
Telangana,Jangoan,506201,173,91
Telangana,Jangoan,506221,416,502
Telangana,Jangoan,506222,129,246
Telangana,Jangoan,506223,71,7
Telangana,Jangoan,506224,139,108
Telangana,Jangoan,506244,58,17
Telangana,Jangoan,506252,57,48
Telangana,Jangoan,506301,179,121
Telangana,Jangoan,506302,406,241
Telangana,Jangoan,506303,310,162
Telangana,Jangoan,506313,28,18
Telangana,Jangoan,506316,142,142
Telangana,Jangoan,506317,39,5
Telangana,Jangoan,506318,33,23
Telangana,Jangoan,506367,57,52
Telangana,Jayashankar Bhupalpally,501141,17,3
Telangana,Jayashankar Bhupalpally,501158,3,2
Telangana,Jayashankar Bhupalpally,505184,47,25
Telangana,Jayashankar Bhupalpally,505503,532,594
Telangana,Jayashankar Bhupalpally,505504,97,63
Telangana,Jayashankar Bhupalpally,506164,27,46
Telangana,Jayashankar Bhupalpally,506168,185,303
Telangana,Jayashankar Bhupalpally,506169,528,554
Telangana,Jayashankar Bhupalpally,506344,1,0
Telangana,Jayashankar Bhupalpally,506345,58,134
Telangana,Jayashankar Bhupalpally,506348,136,329
